	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TCHP	1637.94885449308	0.145899580263224	0.110787434842492	1.31693048328076	0.187861927448897	0.413842451593497
SIX4	239.722439404194	0.267040890835408	0.202746632360051	1.31690883022109	0.187869186264859	0.413842451593497
MTMR10	519.562939636789	-0.200044657556117	0.151895949068648	-1.31694869998293	0.187855820773024	0.413842451593497
RP11-284M14.1	11.0259447963882	-0.324997317624878	0.252286179923731	-1.31655097193298	0.187989182083781	0.414044621542378
RAP1GAP	669.846246238767	-0.187949424809298	0.142772565869463	-1.3163905640815	0.188042987850537	0.414100969642944
RBM4B	704.410012504474	0.183690120607141	0.139615093066518	1.31568311280479	0.188280424522336	0.414561625002437
CDC123	1902.13541404479	0.14165812669174	0.10770886842709	1.31519379387917	0.188444780384606	0.414861254701174
RP1-310O13.7	11.7858166202498	0.337505323827034	0.26049025288581	1.31510961298981	0.188473066316482	0.414861281437406
ZNF532	3794.32606489796	0.126021315494459	0.0958678138171268	1.31452942962972	0.188668101049832	0.415166023800867
CACNB4	44.381638681675	0.382479891910417	0.291256992011501	1.31457289853107	0.188653483365711	0.415166023800867
WNT10B	11.7099736988125	0.341472086428145	0.26326997908373	1.31444514520596	0.188696446522115	0.41516613582531
TP53BP1	2175.39871689293	0.141217382426624	0.107480996805108	1.31388611205759	0.188884532987224	0.415517654051204
CLDND1	600.572133678362	-0.193496144243467	0.147291961037131	-1.31368252177341	0.188953065179582	0.415606104838855
RP11-698N11.4	45.4954066886357	-0.378670220638055	0.288283136424568	-1.31336435894064	0.189060201285139	0.415757859598221
PRX	115.98676601728	0.327963807332396	0.249745397836704	1.31330934922855	0.189078729441759	0.415757859598221
AC005594.3	10.2607801462386	-0.318566310394289	0.248883395045838	-1.31262683825486	0.189308721472508	0.416201209194803
RNF43	36.1001767240812	-0.38454187568746	0.293377857896666	-1.31248585987461	0.189356253945067	0.416243342941718
C17orf103	1014.45655340256	0.167370251640573	0.127563204972142	1.31203809935318	0.189507279859512	0.416325844793924
ZNF207	5179.24944999469	0.151377907081447	0.115375118507947	1.31205079915192	0.189502995099795	0.416325844793924
PLAUR	191.754334259862	0.287738848672018	0.219305556333459	1.31210689251556	0.189484070726019	0.416325844793924
HSF2BP	40.2740834618937	-0.381883800260712	0.291040165228152	-1.31210978351925	0.189483095417821	0.416325844793924
SLC12A7	3269.60251726509	0.13134516440853	0.100133568966846	1.31169335498485	0.189623619749034	0.416519067751134
FAM73A	184.821596050333	-0.288962627408855	0.220300459644147	-1.31156193423123	0.189667983785191	0.416540973832939
BCAS4	185.921395816258	-0.304826095583318	0.232404459726849	-1.31149562994907	0.189690369191828	0.416540973832939
GMCL1	1036.46380888363	-0.16491956682322	0.125757567030602	-1.3114075972217	0.189720093483932	0.416543907180868
ZNF235	57.7122702005855	-0.368045275067219	0.280588260695643	-1.31124023335586	0.18977661343671	0.416605662620712
PPA2	611.722793920454	-0.193787863293071	0.147813033808258	-1.31097367945401	0.189866656173012	0.41674097921116
PHACTR1	39.9928302490289	0.382562108645167	0.292176649035149	1.31061522130987	0.189987794065745	0.416944496309704
GLTPD1	395.959667912262	0.226218196537211	0.17262129713897	1.31042599752928	0.190051763594292	0.417001079892515
METTL23	348.524356357627	-0.226611493775173	0.172937320500775	-1.31028678534616	0.190098836188989	0.417001079892515
ZDHHC21	783.511215494214	-0.177392033847937	0.135376149636381	-1.31032900663733	0.190084558760255	0.417001079892515
AHNAK2	1846.85966414464	0.195556445833993	0.149275881803906	1.31000890209993	0.190192824085302	0.41714488905884
RP11-94B19.7	326.560177411975	-0.234438882969138	0.178996260030335	-1.3096048146502	0.190329558841543	0.417345259314239
LACE1	172.581976501697	-0.284461138092439	0.217183444710937	-1.30957081489963	0.190341066948196	0.417345259314239
RP11-218F4.1	80.3334691171001	-0.349287048365693	0.266742281109941	-1.30933040324645	0.190422455195121	0.417461330506203
CYB5R1	400.314403419783	0.222429778378764	0.169969314835493	1.30859516330007	0.190671520164349	0.417944908182177
DCAF5	2057.67087464148	-0.138512202520992	0.105855536256047	-1.3084962522056	0.190705044919443	0.417955955803284
C1orf74	204.525492413667	0.271783356481356	0.207747596158267	1.30799904873786	0.190873631935347	0.418262963170153
PDCD6	1081.68138495231	0.162033479950102	0.123898734347292	1.30778028098204	0.190947844365057	0.418300645023661
HLA-DMA	22.5589913703962	0.378234588772528	0.289854502059214	1.30779722956886	0.190942094149227	0.418300645023661
TAF5	974.649552746174	0.181774138707036	0.139034320278219	1.30739010537515	0.191080256069934	0.418403312537553
ZNF461	94.6031624907542	-0.336390029861711	0.257207949034658	-1.30745048015921	0.191059762600486	0.418403312537553
POLR2H	1135.03606821678	0.158939242692612	0.121562480514552	1.30746272558579	0.191055606240077	0.418403312537553
CINP	480.745387805831	-0.206551964063239	0.1580149555974	-1.30711690951549	0.191173009228525	0.418466602906433
LINC00984	259.787633250055	0.252808530186706	0.193432609492266	1.30690060543942	0.191246470465572	0.418466602906433
MAP2K1	1170.28317827324	-0.159324504816316	0.121910877167523	-1.30688504004825	0.191251757588124	0.418466602906433
FASTKD3	351.18868915082	0.226071622329323	0.172938295590772	1.30719604574802	0.191146138153002	0.418466602906433
DEPDC1B	692.353068461467	0.181555583933495	0.138906987218459	1.30700790710329	0.191210026055425	0.418466602906433
MTFMT	531.861083146639	0.19667969991669	0.150565780202777	1.30623662131451	0.191472102640888	0.418886262419822
SLC25A34	30.1277058119893	-0.382504415370315	0.293337140709081	-1.30614736552946	0.191502448076752	0.418890193892394
BRD1	2339.30091657267	0.147046759997563	0.112600185048433	1.30591841280488	0.191580304253316	0.418998033135923
MFNG	495.124221905953	-0.267400744577002	0.204810885819387	-1.30547156365447	0.191732323938252	0.419268016266165
BPGM	337.53165252903	0.239438498505987	0.183453518026135	1.30515289384889	0.191840790736321	0.419442694452994
PSMB4	6621.05743183285	-0.116998797009412	0.089650664356727	-1.30505169158823	0.191875246756917	0.419455526767617
AC004463.6	17.5603253730673	-0.365486560566673	0.282017688445773	-1.30446400744282	0.192075423715935	0.419830581287639
DAK	1026.63094917018	-0.162201136364168	0.124356535068367	-1.30431100195867	0.192127565625502	0.419882003339736
KLF10	2804.51253025326	0.145372186655775	0.111474773179402	1.30408989532669	0.192202933741926	0.419984161845909
CDK10	477.27052533916	0.210004410097407	0.161067747786925	1.30378913810435	0.192305487064891	0.420145683696121
FAM134A	1873.75547671458	0.145191417913475	0.111426731404141	1.3030156590618	0.192569415591457	0.420659674702017
DDX54	3209.8464799492	0.144549780417111	0.110956972370904	1.30275031346456	0.192660018809199	0.420669710712408
TPT1-AS1	83.0107310402803	-0.362650176422092	0.278331648252223	-1.30281113460195	0.192639248443953	0.420669710712408
FOXN3	1685.51985500253	-0.150162738389525	0.115252552511955	-1.30288561709947	0.192613814977913	0.420669710712408
SCOC	916.475673142262	-0.170863883158242	0.131198205689039	-1.3023318699708	0.192802961511185	0.420919186765901
UBE2I	3454.86743415816	0.137991664545868	0.1059699473416	1.30217383077483	0.192856968879254	0.420934061345011
ZNF606	316.338696159894	-0.245751964358819	0.188708116454548	-1.30214404139499	0.192867150168507	0.420934061345011
MFSD5	607.78930659433	-0.202281128953312	0.155351707393005	-1.30199403256379	0.192918425559353	0.420983351908446
HSF2	1017.38725405852	0.161360182388293	0.123966930586569	1.30162583941331	0.193044322263515	0.421195440977332
XG	46.9751269010837	-0.375748608705875	0.288865334771855	-1.30140018848277	0.193121509169893	0.421301204884009
IARS2	4485.79060611097	0.125817067481052	0.0967076426625336	1.30100103798747	0.193258099432554	0.421454858903495
AC099850.1	11.9025663624012	-0.330159903486224	0.257573035355501	-1.30094257209816	0.19327811255787	0.421454858903495
RP4-813F11.4	28.9587564716818	-0.380836403441646	0.292979399148562	-1.30106613696195	0.19323581756473	0.421454858903495
FH	3221.61316486312	0.133121587635802	0.102333962289771	1.3008466027159	0.193310966590281	0.421463865197503
MT-TP	553.380949378091	-0.221106751464056	0.170052398651678	-1.300178875129	0.19353966914109	0.421899801709585
MAN2B2	431.666553404683	-0.211876644575134	0.162963733154837	-1.30005886385651	0.193580795110706	0.421926768665981
FXYD2	9.82434436231461	-0.321862130344089	0.252219467793777	-1.29969571899704	0.193705278212897	0.422072697834547
MESDC2	1063.89318892736	0.163668181284429	0.125919478997916	1.29976493626539	0.193681546563869	0.422072697834547
AC124789.1	17.7150201360245	0.361284731035625	0.280347332669639	1.29947746952572	0.193780120627401	0.422173082400276
LINC00951	42.9189615190663	0.379797959368524	0.29235384424665	1.29934624550073	0.193825130373089	0.422208452785679
AGPS	2308.60304772634	0.136059988552141	0.104738339878814	1.2990392602317	0.193930456078818	0.422323801226981
D2HGDH	345.794897185884	0.226656910561667	0.174477620597338	1.29902412897854	0.193935648651769	0.422323801226981
BCL2	888.568396456636	0.178698177743343	0.137609720378549	1.2985542400096	0.194096950656124	0.42261233966127
CRB1	49.1572257522072	-0.37210345719755	0.286536035554039	-1.2981653428556	0.194230524505095	0.422825979720388
PNISR	1925.92938916816	0.149868135384994	0.115452368966687	1.29810078608168	0.194252704238747	0.422825979720388
IFT172	931.311615114236	-0.170194415480762	0.131188195541998	-1.29731987092896	0.194521150062819	0.423347498497738
OGT	2060.11306276691	0.150786783376424	0.116237528449911	1.29722092232533	0.194555183856633	0.423358773947556
PTPRO	81.0362759926713	0.34568754953075	0.266418505910405	1.29711127175343	0.194592903741166	0.42336531837085
ZFYVE19	872.649373156474	-0.177697363960969	0.137010495545269	-1.29696057752552	0.19464475142982	0.42336531837085
ADAP2	13.6601325859531	-0.304809588666791	0.242818099830346	-1.29698228589688	0.194637281846904	0.42336531837085
APC2	1114.63469805277	0.198499289811529	0.153076652344073	1.29666175491982	0.194747593977448	0.423526225942062
HIF1AN	1680.31628149194	-0.14252331029645	0.109942167553598	-1.29634480222099	0.194856719720382	0.423700748141252
TRPT1	453.556289882899	0.208415657162902	0.160811560897721	1.29595468846615	0.194991096137678	0.423930116110262
AC027601.1	20.6312134699735	0.369863338592067	0.286947655038103	1.29577223239766	0.195053967264024	0.423941173406166
SAP30	282.313480465133	0.259033280391035	0.1998797374206	1.29579266929478	0.195046924332333	0.423941173406166
CXADR	1997.04241855529	-0.137933281026758	0.106467424426806	-1.29553575844516	0.19513547411481	0.42405551120951
PIF1	200.931539092545	0.281451501464235	0.217283259655979	1.29524591920294	0.195235408754499	0.424190273815933
TMEM128	188.046837650616	0.274817198180494	0.212163103944615	1.29518822357432	0.19525530630088	0.424190273815933
KIAA1024	26.3026798114314	-0.378311646014624	0.292560117991455	-1.29492049088333	0.195347658989202	0.424328082953154
SUMO1	2241.93645846899	-0.135305066021968	0.104517464017247	-1.29455983888927	0.195472114224041	0.424472744118597
PCAT7	24.1579319543906	-0.375742194928277	0.29086222592096	-1.29464293218093	0.19544343490574	0.424472744118597
PPP1R10	4978.30811074165	0.119821109381052	0.0925637894461424	1.29447158897146	0.195502576709614	0.424476073995289
RP11-226L15.5	45.139984369611	0.375406850460345	0.290186235689675	1.29422855566862	0.195586485978	0.424595429613137
RP11-42O15.3	9.78407079747238	0.305126220540576	0.241180537934048	1.2941339133861	0.19561916915403	0.424603560502528
TAF8	1646.17997070495	-0.149980631478536	0.115936211060835	-1.29364926843006	0.195786596165337	0.424904115594437
ZMAT5	242.79169360973	-0.253481512133799	0.195932879949193	-1.293531785106	0.195827198144888	0.424929381600109
ZNF213	640.617227367215	0.185318794612597	0.143307969977336	1.29311601891619	0.195970935592224	0.425178402771654
RP11-469M7.1	82.0028492696922	-0.347901196225809	0.269058828665808	-1.29298483542263	0.196016304000121	0.42521396046626
RAP1GDS1	1337.10378120507	-0.14945977853967	0.115600809705593	-1.29288670451693	0.196050246555729	0.425224725456351
DYM	2196.12966372946	0.18942924180175	0.14654041727607	1.29264845657585	0.196132672194688	0.425340629487534
DCBLD1	35.7485538217428	-0.378232571658832	0.292822866567457	-1.29255733512662	0.196164203811415	0.425346144898019
BRAP	1341.86241783376	-0.162932147690478	0.126091585544495	-1.29216837496833	0.19629884113812	0.425512320286546
SMYD5	1041.16108824808	-0.161546393663858	0.12501596432721	-1.29219725669804	0.196288841492665	0.425512320286546
MPHOSPH6	570.348944261026	0.20264936430054	0.156861870214148	1.29181678565458	0.196420600908608	0.425654333625279
TLDC2	10.9375681670677	0.329829243434608	0.259014023176757	1.29181166705928	0.196422373950573	0.425654333625279
C16orf58	565.500364700347	-0.192034012983473	0.148727154117081	-1.29113317570734	0.196657501912763	0.425980492305545
CTB-31O20.4	21.843035760091	0.370702714060586	0.287877497080344	1.29104230194696	0.19668900943025	0.425980492305545
ZNF512B	475.563527556032	0.208364821360163	0.161349442518175	1.29129314546467	0.196602046589201	0.425980492305545
RASEF	160.257515150244	0.297260582734107	0.230233310470613	1.29106527983774	0.196681042245615	0.425980492305545
RASSF7	276.936819539636	0.252721098980136	0.195778343267224	1.29084422400972	0.196757699316347	0.426066369844859
C9orf72	396.302883795128	0.218047917461338	0.168972390340472	1.29043351507807	0.196900181800561	0.426311991671776
MYBPHL	144.76397596841	0.297554234055283	0.230728531374164	1.28955511850244	0.19720516728161	0.426720457089376
BCL9L	921.663078120517	0.1725738846382	0.133802805567924	1.28974742911548	0.197138366132313	0.426720457089376
C12orf45	235.188859211304	0.259152500383892	0.200907356033445	1.28966864499988	0.197165730634558	0.426720457089376
GCC1	640.457321952893	-0.184608194551453	0.143146297396337	-1.28961002698611	0.197186092542357	0.426720457089376
ATP5SL	1309.48222165982	0.153886925184661	0.119368409658185	1.28917036663592	0.197338864694585	0.426946794701217
RP11-380L11.4	25.0891385954458	-0.368429909150614	0.287056410221173	-1.28895291866043	0.197414455021049	0.426987747405517
PSMA4	2768.33634207866	-0.130064914181393	0.100907210666057	-1.28894849247439	0.19741599389348	0.426987747405517
AC108488.3	277.638057784565	-0.242736612140614	0.1883235680506	-1.28876984169215	0.197478113560315	0.42705915405608
METTL17	634.53136358738	0.189282229411928	0.146931348938551	1.2882278083591	0.197666674556933	0.427403936895649
CACNA1C	37.5732726186087	0.377615851430823	0.293354488989676	1.28756992693589	0.197895713402344	0.427812606466172
CCT8	7858.25436053483	0.120223293040227	0.0933758641824501	1.28751745452402	0.197913989824329	0.427812606466172
IRAK2	55.8257741708458	-0.362736556725676	0.281679306928306	-1.28723837811459	0.198011214380301	0.427959721402585
TRIP13	1258.16815901396	0.182929047336226	0.142150913925506	1.286863121493	0.198142001237142	0.428116269202266
ATRX	5722.71686398092	-0.121000795385289	0.0940233686573457	-1.28692101370518	0.198121820149278	0.428116269202266
TMEM182	87.7974201451168	-0.337884244799539	0.262598869432123	-1.28623810803014	0.1983599751971	0.428524133696562
RP11-1055B8.6	18.6152768162328	-0.364283221665977	0.28460588696997	-1.28603884914422	0.198429503747749	0.428611233400665
ANKRD13D	469.175023872896	-0.204106278593226	0.15874446988045	-1.28571480426012	0.198542612648814	0.428792427935832
SDHAF2	110.515435909508	-0.321968521015403	0.250522379000967	-1.28516056737449	0.198736180058133	0.428894833062655
CPT1C	1004.72030514785	0.214797860752623	0.167125543816315	1.2851982480338	0.198723015706538	0.428894833062655
DCLK2	312.489196925525	0.230879935130284	0.179629663621537	1.28525731896044	0.198702379599959	0.428894833062655
GNAI1	149.000917679746	0.294334935172257	0.228946182510077	1.28521926548345	0.198715673195397	0.428894833062655
CREB3	564.894760030539	-0.192599739719931	0.149825251826291	-1.28545575199677	0.19863306956977	0.428894833062655
RP11-461O7.1	13.8439313871387	-0.334533667079425	0.263437120002545	-1.28501583799706	0.19878674954862	0.428940878842191
RNFT2	1173.48055395741	0.155382537638071	0.120989805275	1.28424586936058	0.199055940297105	0.429407994255861
